p03um,p05um,p10um,p25um,p50um,p100um,pm10_env,pm25_env,pm100_env
756,224,48,0,0,0,3,5,5
726,218,54,2,0,0,3,5,5
726,218,54,2,0,0,3,5,5
786,234,50,4,0,0,3,5,6
762,226,46,4,0,0,3,5,5
768,234,48,4,0,0,3,5,6
768,234,48,4,0,0,3,5,6
798,236,44,4,0,0,3,5,6
798,236,44,4,0,0,3,5,6
840,250,46,4,0,0,4,6,7
846,252,46,2,0,0,4,6,6
906,272,54,2,0,0,4,7,7
906,272,54,2,0,0,4,7,7
828,246,52,2,0,0,4,8,8
828,246,52,2,0,0,4,8,8
810,244,58,2,0,0,4,7,8
810,244,58,2,0,0,4,7,8
792,242,58,2,0,0,4,7,8
738,226,56,2,0,0,4,7,8
678,210,60,2,0,0,4,6,7
678,210,60,2,0,0,4,6,7
654,210,52,2,0,0,4,6,6
654,210,52,2,0,0,4,6,6
576,180,50,4,0,0,3,6,6
576,180,50,4,0,0,3,6,6
576,178,44,6,0,0,3,6,6
570,176,42,6,0,0,3,6,6
600,180,38,6,0,0,3,6,6
600,180,38,6,0,0,3,6,6
606,176,34,8,0,0,3,6,6
606,176,34,8,0,0,3,6,6
606,176,34,4,0,0,3,5,5
606,176,34,4,0,0,3,5,5
642,184,42,4,0,0,3,5,5
642,188,44,4,0,0,3,6,6
702,204,52,8,0,0,3,7,7
702,204,52,8,0,0,3,7,7
696,206,50,4,0,0,3,6,6
696,206,50,4,0,0,3,6,6
678,204,52,6,0,0,3,6,7
690,210,56,6,0,0,3,6,7
